Date,Communcication_Services,Consumer_Discretionary,Consumer_Staples,Energy,Financials,Health_Care,Information_Technology,Materials,Real_Estate,Utilities
2010-03-09,105.76,250.35,250.35,432.04,205.6,368.54,367.08,198.97,97.97,150.89
2010-03-10,105.63,251.17,251.17,434.77,207.91,368.88,369.89,198.86,98.6,151.07
2010-03-11,106.09,252.57,252.57,434.7,209.8,370.44,371.41,199.76,99.02,151.44
2010-03-12,105.9,253.16,253.16,434.42,208.94,368.97,371.58,200.97,100.1,150.4
2010-03-15,106.44,253.48,253.48,430.27,208.78,370.8,370.59,200.41,99.85,151.12
2010-03-16,106.65,254.9,254.9,433.96,211.43,371.6,373.22,203.47,102.39,152.71
2010-03-17,107.31,256.14,256.14,438.74,213.74,372.04,374.63,204.82,104.16,153.24
2010-03-18,107.96,256.24,256.24,433.63,212.76,374.41,375.45,203.39,103.57,152.57
2010-03-19,108.43,254.68,254.68,429.54,211.19,374.48,372.46,201.38,102.47,152.26
2010-03-22,109.12,258.02,258.02,428.2,212.41,376.71,375.18,203.98,103.78,151.31
2010-03-23,110.11,259.14,259.14,429.62,214.04,378.13,378.7,206.54,103.54,151.78
2010-03-24,108.95,257.93,257.93,426.79,214.4,374.87,376.56,205.92,104.0,150.29
2010-03-25,108.01,259.31,259.31,420.45,215.32,372.92,377.81,201.86,104.36,149.27
2010-03-26,108.25,260.7,260.7,421.22,215.55,370.45,377.34,203.45,103.98,149.65
2010-03-29,109.05,260.65,260.65,428.62,215.96,373.77,377.39,205.25,104.15,151.41
2010-03-30,108.66,260.72,260.72,428.63,214.39,373.95,379.24,205.62,104.19,151.17
2010-03-31,108.15,258.69,258.69,430.31,214.75,372.68,376.89,204.62,103.05,150.7
2010-04-01,109.19,260.6,260.6,437.34,216.74,374.75,377.24,208.31,103.59,152.66
2010-04-05,110.0,263.67,263.67,444.53,218.9,373.71,381.42,210.79,105.76,153.51
2010-04-06,109.59,264.07,264.07,444.59,221.19,373.06,381.58,211.27,107.78,154.85
2010-04-07,107.03,262.69,262.69,440.15,220.0,371.49,380.77,209.77,104.9,153.42
2010-04-08,107.98,265.38,265.38,442.81,221.83,370.68,380.88,210.34,105.04,152.53
2010-04-09,108.94,267.72,267.72,447.72,222.82,372.17,384.04,210.95,106.88,153.37
2010-04-12,108.76,267.71,267.71,449.05,223.83,371.41,385.22,209.94,105.87,153.91
2010-04-13,108.53,269.26,269.26,446.97,223.83,371.51,386.51,209.25,108.56,153.36
2010-04-14,108.4,273.18,273.18,451.18,229.75,369.9,392.95,210.62,108.41,153.41
2010-04-15,108.17,274.24,274.24,451.14,228.64,368.95,395.01,210.56,105.45,153.13
2010-04-16,107.29,270.49,270.49,444.25,219.93,366.85,389.51,206.85,102.8,151.48
2010-04-19,108.47,271.2,271.2,445.05,222.35,369.73,390.36,207.35,103.49,151.74
2010-04-20,109.18,274.25,274.25,453.57,225.26,370.67,392.02,207.72,105.28,153.47
2010-04-21,108.18,275.79,275.79,452.82,224.05,364.2,393.58,207.43,107.29,153.7
2010-04-22,107.81,280.38,280.38,452.51,225.33,359.48,394.46,209.02,109.29,154.24
2010-04-23,107.59,281.64,281.64,462.89,226.22,363.5,396.28,211.69,110.57,155.53
2010-04-26,107.3,283.24,283.24,461.89,222.31,359.47,395.61,211.85,111.63,154.93
2010-04-27,106.04,275.08,275.08,449.04,214.87,355.46,387.79,205.04,107.72,152.18
2010-04-28,106.52,274.28,274.28,453.88,217.64,357.84,388.58,207.07,108.22,153.6
2010-04-29,107.41,279.93,279.93,454.39,223.06,362.59,392.34,208.73,113.48,153.65
2010-04-30,106.64,274.27,274.27,449.37,217.54,358.12,383.53,205.47,109.69,154.37
2010-05-03,107.8,279.92,279.92,453.62,221.54,360.16,388.79,205.42,113.65,156.43
2010-05-04,106.02,271.71,271.71,441.82,215.53,357.44,377.34,198.15,110.94,153.57
2010-05-05,105.89,267.8,267.8,435.3,214.51,358.19,375.14,196.53,109.08,152.44
2010-05-06,103.34,258.35,258.35,420.46,205.69,348.91,362.78,190.47,104.85,148.33
2010-05-07,102.68,253.44,253.44,414.04,203.16,344.19,354.31,187.97,103.22,147.45
2010-05-10,105.14,266.79,266.79,430.41,214.5,353.51,371.85,196.98,110.51,151.84
2010-05-11,105.0,266.8,266.8,427.01,213.47,352.89,370.15,194.79,110.41,152.13
2010-05-12,106.08,270.39,270.39,432.43,215.84,355.35,378.46,198.49,111.71,153.42
2010-05-13,106.27,264.69,264.69,429.09,212.25,351.94,373.25,195.98,109.88,152.58
2010-05-14,105.07,260.2,260.2,420.64,206.47,346.52,365.68,191.03,106.09,151.31
2010-05-17,106.28,261.83,261.83,416.64,206.46,346.83,366.54,190.74,106.39,151.45
2010-05-18,105.74,257.06,257.06,413.59,200.69,344.14,360.6,187.93,103.31,149.95
2010-05-19,105.48,255.07,255.07,409.48,201.04,343.68,358.17,187.22,102.52,148.52
2010-05-20,102.63,245.36,245.36,391.33,191.56,332.18,345.44,178.96,97.99,143.75
2010-05-21,102.92,249.92,249.92,398.03,198.5,333.11,348.91,183.4,101.72,144.55
2010-05-24,101.91,247.97,247.97,389.39,192.78,332.39,346.93,180.37,99.24,143.27
2010-05-25,102.14,250.06,250.06,389.15,194.39,330.74,346.37,183.19,100.58,142.28
2010-05-26,100.96,249.39,249.39,388.1,193.14,328.86,342.71,181.74,99.91,142.05
2010-05-27,103.39,258.18,258.18,404.39,201.74,335.19,354.83,188.84,105.58,144.96
2010-05-28,102.44,254.68,254.68,396.31,197.42,333.08,351.8,185.64,103.68,144.92
2010-06-01,101.6,250.66,250.66,379.47,193.31,329.62,348.52,179.81,102.06,141.65
2010-06-02,103.67,256.71,256.71,395.72,199.19,337.37,356.12,185.27,104.33,144.66
2010-06-03,103.9,257.65,257.65,400.02,198.15,338.89,360.17,183.16,103.7,146.06
2010-06-04,101.56,247.9,247.9,386.22,190.3,328.79,348.78,175.96,97.77,141.74
2010-06-07,101.47,243.34,243.34,383.16,186.43,328.67,342.25,173.03,97.14,142.47
2010-06-08,103.57,245.24,245.24,390.36,190.19,329.15,342.41,177.34,99.06,144.33
2010-06-09,103.52,245.24,245.24,385.37,188.35,327.35,339.4,176.83,99.48,143.38
2010-06-10,105.71,253.2,253.2,404.29,194.63,333.99,348.04,183.04,104.27,147.22
2010-06-11,105.97,253.61,253.61,406.05,195.34,336.7,351.89,185.2,105.08,147.19
2010-06-14,105.62,253.98,253.98,403.99,194.04,337.25,350.94,183.36,106.27,147.79
2010-06-15,107.33,260.06,260.06,414.93,199.02,342.97,361.01,188.08,108.78,150.78
2010-06-16,107.28,258.45,258.45,414.32,199.06,344.02,361.89,187.94,107.97,151.67
2010-06-17,107.23,256.79,256.79,414.53,198.78,344.38,363.6,187.37,108.24,152.8
2010-06-18,106.89,256.14,256.14,417.09,199.84,343.23,363.85,188.31,107.69,152.99
2010-06-21,106.76,253.86,253.86,416.11,199.3,341.79,360.91,189.14,107.11,151.81
2010-06-22,106.16,248.21,248.21,404.86,196.29,338.76,357.61,184.91,103.89,148.06
2010-06-23,106.82,248.3,248.3,400.96,195.7,337.9,356.01,185.04,104.46,146.49
2010-06-24,105.23,242.17,242.17,392.71,191.65,335.2,349.55,180.62,101.64,146.02
2010-06-25,104.0,242.48,242.48,392.5,197.03,335.77,347.62,183.16,104.76,146.47
2010-06-28,105.03,241.18,241.18,387.47,195.27,335.88,348.54,181.14,103.13,147.47
2010-06-29,103.41,232.44,232.44,375.65,187.69,329.59,335.15,174.73,99.56,144.46
2010-06-30,102.04,229.71,229.71,373.36,185.64,326.88,329.93,172.46,98.31,143.44
2010-07-01,102.43,231.55,231.55,371.82,184.07,324.13,328.83,171.31,98.29,142.97
2010-07-02,102.64,228.89,228.89,371.08,182.08,325.07,328.07,170.73,96.18,143.04
2010-07-06,102.81,228.84,228.84,375.03,183.12,326.65,330.7,170.83,94.57,144.71
2010-07-07,103.19,235.33,235.33,387.15,191.24,333.09,342.79,177.51,99.37,149.22
2010-07-08,104.31,237.1,237.1,392.22,192.47,336.11,344.46,180.17,100.47,150.37
2010-07-09,104.54,239.36,239.36,393.94,195.51,336.64,346.39,184.44,101.98,151.32
2010-07-12,104.49,239.76,239.76,393.4,195.55,336.09,348.82,182.5,102.35,151.81
2010-07-13,105.38,245.73,245.73,398.15,200.62,338.29,353.6,186.52,104.78,152.33
2010-07-14,105.51,244.41,244.41,397.13,198.79,338.47,356.56,186.64,104.29,152.43
2010-07-15,105.57,245.23,245.23,397.27,198.6,339.67,356.93,186.44,104.19,153.38
2010-07-16,104.32,236.56,236.56,386.77,189.92,332.17,346.47,181.01,100.6,150.86
2010-07-19,104.9,238.79,238.79,390.53,189.97,333.71,350.09,181.31,102.24,153.09
2010-07-20,105.25,242.32,242.32,397.97,192.15,332.94,352.86,186.58,104.23,154.37
2010-07-21,105.02,237.99,237.99,392.6,188.71,328.03,347.91,185.75,101.79,152.19
2010-07-22,107.09,245.27,245.27,401.21,194.56,329.67,357.33,190.09,106.03,154.68
2010-07-23,108.35,248.45,248.45,402.3,195.94,329.93,359.37,193.84,107.3,154.82
2010-07-26,109.98,252.17,252.17,406.57,198.98,334.69,361.51,194.85,110.01,155.84
2010-07-27,110.38,249.13,249.13,405.07,199.19,334.76,362.01,193.61,109.45,158.35
2010-07-28,110.78,247.33,247.33,404.51,197.32,330.19,358.57,192.6,109.47,157.49
2010-07-29,110.21,245.88,245.88,404.16,197.97,330.12,355.2,192.61,108.19,154.95
2010-07-30,110.13,247.48,247.48,403.14,197.92,331.0,353.57,193.56,108.91,153.97
2010-08-02,112.34,252.68,252.68,417.48,203.0,337.46,360.79,198.69,112.87,157.04
2010-08-03,112.28,249.29,249.29,418.28,200.73,340.09,359.43,195.38,111.65,156.59
2010-08-04,112.21,253.05,253.05,420.44,201.28,343.12,361.62,196.84,112.46,156.73
2010-08-05,112.49,253.67,253.67,420.81,200.52,342.84,360.1,197.5,111.08,156.8
2010-08-06,112.02,252.49,252.49,415.95,198.87,344.14,358.97,196.87,110.49,156.97
2010-08-09,113.19,254.69,254.69,418.33,200.06,345.01,360.62,197.73,111.91,157.61
2010-08-10,113.64,252.62,252.62,415.02,197.99,345.82,356.3,195.81,110.96,158.29
2010-08-11,111.73,245.75,245.75,402.8,190.88,336.69,347.02,189.24,108.23,155.11
2010-08-12,112.77,244.84,244.84,400.82,189.7,338.03,341.11,190.12,106.76,154.5
2010-08-13,112.66,242.27,242.27,399.46,189.09,336.63,338.84,189.39,106.74,155.0
2010-08-16,112.33,242.29,242.29,399.74,188.69,335.31,340.22,190.24,106.74,155.08
2010-08-17,113.69,245.89,245.89,405.59,190.08,339.61,344.06,194.64,109.72,156.47
2010-08-18,114.45,248.16,248.16,401.23,190.85,339.16,345.62,195.35,109.68,155.66
2010-08-19,112.83,243.72,243.72,395.2,186.26,333.51,341.21,191.14,106.75,153.49
2010-08-20,111.34,243.29,243.29,390.41,185.83,332.11,341.04,190.45,106.45,153.81
2010-08-23,111.24,241.3,241.3,391.19,184.72,333.25,337.74,188.48,105.97,154.7
2010-08-24,111.54,237.18,237.18,385.57,181.56,326.5,332.25,184.09,105.14,155.15
2010-08-25,112.25,239.49,239.49,384.56,182.08,329.6,333.83,184.61,106.95,154.71
2010-08-26,111.8,237.77,237.77,380.6,180.48,326.93,330.11,184.65,106.17,154.0
2010-08-27,112.71,241.46,241.46,391.05,184.71,330.08,334.0,190.07,108.01,156.92
2010-08-30,111.34,237.16,237.16,385.01,180.61,326.42,330.01,187.41,106.92,154.71
2010-08-31,112.61,237.42,237.42,384.14,182.27,325.08,328.12,188.05,107.86,155.34
2010-09-01,114.44,245.43,245.43,398.13,189.29,332.46,336.88,193.48,111.59,158.77
2010-09-02,114.69,249.84,249.84,401.61,191.08,334.31,339.91,195.55,113.2,158.52
2010-09-03,114.99,253.62,253.62,405.43,195.19,337.36,345.69,197.99,114.78,159.48
2010-09-07,114.6,249.53,249.53,399.02,190.56,335.37,342.73,196.32,112.91,158.59
2010-09-08,115.24,251.21,251.21,402.41,192.73,336.98,344.06,197.62,113.31,157.87
2010-09-09,116.62,251.37,251.37,403.26,194.95,340.88,344.61,197.06,111.98,159.03
2010-09-10,116.8,253.67,253.67,407.17,195.1,344.08,344.77,198.4,112.67,158.29
2010-09-13,117.24,256.56,256.56,409.45,199.52,344.3,351.86,201.47,114.02,158.91
2010-09-14,117.34,256.9,256.9,408.36,197.54,345.57,353.75,201.32,113.75,158.62
2010-09-15,117.95,257.5,257.5,407.6,198.27,348.48,355.81,201.19,114.94,157.8
2010-09-16,118.23,257.33,257.33,406.09,197.56,347.44,358.26,201.99,114.02,157.08
2010-09-17,118.9,258.13,258.13,404.25,196.53,347.54,359.92,202.05,114.33,156.88
2010-09-20,120.74,263.07,263.07,411.3,200.52,352.24,364.98,203.28,117.03,158.92
2010-09-21,121.11,261.97,261.97,410.89,198.45,352.55,364.46,202.41,114.93,158.11
2010-09-22,120.97,260.23,260.23,408.81,195.26,352.93,362.4,203.14,113.81,159.12
2010-09-23,120.37,258.91,258.91,405.65,191.43,351.08,362.38,201.11,110.7,157.5
2010-09-24,121.43,265.64,265.64,414.52,196.72,355.89,370.13,206.01,114.13,159.99
2010-09-27,122.52,263.96,263.96,412.71,194.39,353.12,369.39,204.53,112.44,160.21
2010-09-28,122.58,265.94,265.94,415.9,195.0,356.15,369.77,204.59,112.94,160.53
2010-09-29,121.95,264.2,264.2,418.86,193.39,354.93,369.9,202.83,111.51,159.96
2010-09-30,121.54,263.53,263.53,419.27,193.18,353.75,367.86,202.21,111.55,159.37
2010-10-01,122.58,263.76,263.76,424.76,195.21,353.93,367.43,204.64,112.3,160.41
2010-10-04,122.53,263.12,263.12,420.12,193.76,350.55,363.42,201.7,112.69,159.87
2010-10-05,124.59,268.55,268.55,429.87,198.34,356.92,371.68,207.33,114.73,161.67
2010-10-06,122.63,267.11,267.11,433.31,198.27,355.61,369.42,208.94,114.45,160.95
2010-10-07,121.17,267.77,267.77,431.7,197.42,355.89,370.36,207.08,114.62,161.13
2010-10-08,120.85,270.67,270.67,436.62,197.62,356.94,373.01,211.27,114.82,161.55
2010-10-11,121.24,270.95,270.95,437.29,197.42,357.13,373.26,210.97,114.84,161.61
2010-10-12,121.19,271.43,271.43,436.78,199.91,358.0,375.95,211.52,115.99,161.07
2010-10-13,121.11,271.97,271.97,441.52,199.9,360.38,379.42,215.05,117.22,161.58
2010-10-14,121.51,271.57,271.57,441.28,196.27,359.84,379.89,213.18,116.73,161.34
2010-10-15,120.94,273.39,273.39,442.47,192.92,361.2,387.59,213.89,116.57,161.88
2010-10-18,121.72,272.97,272.97,446.05,197.43,364.29,389.45,214.46,117.84,163.28
2010-10-19,120.19,268.95,268.95,435.4,194.66,357.92,382.72,209.63,116.16,162.29
2010-10-20,121.91,272.15,272.15,441.47,196.84,360.82,385.72,213.76,118.75,163.56
2010-10-21,121.33,274.08,274.08,440.86,196.47,362.02,386.26,213.86,118.46,162.76
2010-10-22,120.96,275.46,275.46,444.07,196.61,362.26,388.38,212.54,118.1,161.82
2010-10-25,121.4,277.01,277.01,444.49,195.81,363.96,389.42,216.22,118.47,161.3
2010-10-26,121.51,278.09,278.09,445.65,196.06,362.85,389.96,215.73,117.66,161.01
2010-10-27,121.01,276.74,276.74,442.96,196.24,361.02,391.59,213.89,116.58,160.28
2010-10-28,121.33,277.84,277.84,442.84,196.15,362.71,391.85,213.65,115.88,160.56
2010-10-29,121.4,277.5,277.5,442.59,195.83,361.0,391.58,215.5,116.15,160.85
2010-11-01,121.82,277.43,277.43,443.87,195.8,361.63,392.93,215.5,117.56,159.48
2010-11-02,122.86,280.35,280.35,448.8,196.31,364.43,396.54,217.46,118.39,161.37
2010-11-03,123.5,281.66,281.66,449.68,198.28,364.82,398.35,216.88,118.13,160.91
2010-11-04,125.24,286.03,286.03,462.95,205.06,366.26,404.61,224.07,121.42,162.55
2010-11-05,124.49,287.53,287.53,465.12,209.41,364.31,404.73,224.81,122.78,162.54
2010-11-08,124.14,287.17,287.17,466.69,207.79,363.22,404.91,225.36,122.32,161.53
2010-11-09,123.96,284.62,284.62,465.24,203.27,361.55,403.68,221.72,117.5,160.64
2010-11-10,123.87,286.99,286.99,471.34,206.02,361.5,404.6,222.75,119.25,159.6
2010-11-11,122.99,286.58,286.58,476.06,204.09,362.14,397.45,224.77,118.01,159.58
2010-11-12,121.91,283.83,283.83,469.56,200.97,358.0,391.91,219.85,116.69,158.36
2010-11-15,122.22,283.1,283.1,467.38,201.79,357.32,390.22,217.96,115.74,158.8
2010-11-16,120.25,279.37,279.37,457.61,198.1,352.72,382.94,213.27,111.64,156.92
2010-11-17,120.04,281.42,281.42,459.43,196.96,353.16,382.76,213.12,112.61,156.83
2010-11-18,121.85,283.85,283.85,469.29,199.78,357.91,389.71,217.21,113.72,157.7
2010-11-19,121.86,285.42,285.42,472.25,199.46,358.3,390.63,218.72,114.43,157.28
2010-11-22,121.48,286.36,286.36,470.43,196.65,358.28,392.93,219.08,114.76,157.66
2010-11-23,120.45,282.27,282.27,461.55,193.47,353.5,387.24,215.3,113.71,155.95
2010-11-24,121.09,287.97,287.97,469.6,196.63,356.39,393.96,219.2,116.1,156.6
2010-11-26,120.67,286.65,286.65,464.2,194.41,353.66,392.21,216.49,115.22,155.73
2010-11-29,119.52,284.89,284.89,466.6,195.52,352.47,389.88,217.5,115.19,155.15
2010-11-30,119.66,284.18,284.18,465.21,194.14,349.62,384.45,217.51,114.82,155.08
2010-12-01,121.39,290.0,290.0,478.75,198.19,356.21,393.07,223.54,115.89,156.78
2010-12-02,122.66,293.86,293.86,485.07,203.37,358.62,398.02,226.89,117.95,157.28
2010-12-03,122.75,294.46,294.46,487.24,203.97,358.94,399.12,228.84,118.3,157.73
2010-12-06,122.71,294.44,294.44,488.53,203.53,356.51,399.4,228.89,118.34,156.98
2010-12-07,123.18,294.31,294.31,487.32,203.46,356.49,399.37,229.05,118.78,156.19
2010-12-08,123.18,294.16,294.16,485.77,207.14,356.92,402.87,227.06,116.73,155.47
2010-12-09,124.48,294.1,294.1,487.2,209.82,357.77,402.85,227.96,115.9,156.0
2010-12-10,125.25,295.07,295.07,488.94,211.67,361.05,404.87,229.87,116.96,156.62
2010-12-13,125.34,293.47,293.47,492.8,211.41,361.31,403.57,231.07,117.0,157.34
2010-12-14,127.33,293.44,293.44,491.25,209.43,365.09,403.88,231.16,115.86,157.79
2010-12-15,126.54,292.3,292.3,488.01,207.65,363.79,401.66,229.57,114.57,156.4
2010-12-16,126.8,294.54,294.54,491.46,208.14,366.43,402.61,232.01,114.59,157.77
2010-12-17,126.38,294.86,294.86,490.75,208.72,366.6,403.1,233.71,115.69,158.31
2010-12-20,127.0,296.65,296.65,494.22,209.5,366.83,403.37,234.69,117.5,158.89
2010-12-21,127.24,298.21,298.21,498.52,212.92,366.26,405.93,237.08,118.8,158.81
2010-12-22,127.48,298.46,298.46,500.52,215.27,366.92,405.78,237.07,119.33,159.62
2010-12-23,127.81,297.29,297.29,501.98,213.62,366.92,405.1,237.99,118.84,159.74
2010-12-27,128.18,296.42,296.42,500.16,215.65,365.9,405.85,237.93,120.45,159.68
2010-12-28,128.12,295.75,295.75,502.36,215.71,366.01,405.78,238.62,120.58,160.06
2010-12-29,128.24,296.47,296.47,506.38,215.08,366.21,406.19,239.51,120.98,159.65
2010-12-30,128.33,296.24,296.24,506.96,214.32,365.23,405.39,239.42,120.9,159.35
2010-12-31,128.74,295.54,295.54,506.75,214.77,364.78,404.55,239.61,120.58,159.34
2011-01-03,130.48,299.18,299.18,511.54,219.71,368.52,409.36,241.27,123.18,160.16
2011-01-04,131.66,297.41,297.41,508.41,219.19,369.85,409.92,239.99,120.74,160.94
2011-01-05,132.46,299.77,299.77,509.48,221.8,370.3,412.68,240.01,121.55,159.95
2011-01-06,128.79,297.72,297.72,505.8,220.41,371.66,416.35,238.99,120.28,159.96
2011-01-07,127.69,297.61,297.61,509.1,218.38,371.37,415.32,238.77,120.4,160.55
2011-01-10,126.43,297.61,297.61,507.03,217.73,370.03,415.89,239.06,120.3,159.67
2011-01-11,124.51,297.46,297.46,514.98,218.83,372.16,416.64,240.87,120.35,159.89
2011-01-12,125.08,298.19,298.19,521.14,222.49,373.9,420.4,243.03,121.27,160.7
2011-01-13,125.6,297.67,297.67,520.08,221.59,371.88,419.87,241.06,121.64,160.63
2011-01-14,125.71,299.55,299.55,526.08,225.42,372.23,423.76,241.34,122.88,161.33
2011-01-18,124.09,300.33,300.33,529.68,223.68,373.65,424.98,242.87,123.92,161.72
2011-01-19,123.96,297.36,297.36,524.29,218.76,371.35,422.16,237.42,122.27,161.53
2011-01-20,123.73,298.01,298.01,520.64,219.84,372.14,419.33,233.85,122.61,162.54
2011-01-21,124.27,298.33,298.33,524.23,221.68,372.4,416.48,233.32,123.54,162.44
2011-01-24,125.06,299.98,299.98,525.41,221.49,372.29,422.95,235.69,123.74,163.3
2011-01-25,126.34,299.99,299.99,523.93,220.98,372.12,424.56,235.91,125.05,163.08
2011-01-26,127.5,300.36,300.36,535.34,220.73,371.19,426.29,240.77,125.38,162.48
2011-01-27,126.34,302.67,302.67,532.94,222.66,372.31,428.58,239.05,127.25,163.05
2011-01-28,123.62,293.13,293.13,530.31,218.56,365.7,418.82,235.51,125.05,160.88
2011-01-31,123.79,293.42,293.42,543.84,220.7,366.18,421.56,239.26,127.11,161.03
2011-02-01,125.33,297.02,297.02,554.13,225.51,372.81,429.05,246.02,127.86,162.79
2011-02-02,124.76,296.33,296.33,553.92,223.5,371.41,430.19,245.28,127.76,161.95
2011-02-03,125.9,299.77,299.77,554.2,223.61,371.83,430.32,246.22,128.35,162.31
2011-02-04,125.93,301.75,301.75,552.51,223.52,373.66,433.57,246.29,127.39,161.4
2011-02-07,125.73,303.37,303.37,555.71,226.93,373.11,436.05,247.57,128.49,162.48
2011-02-08,126.07,306.96,306.96,552.71,228.44,374.04,437.75,248.39,129.1,162.35
2011-02-09,126.6,308.77,308.77,546.25,226.76,373.26,436.69,246.06,129.3,162.25
2011-02-10,127.28,309.41,309.41,551.28,226.76,373.6,434.45,246.69,129.76,162.39
2011-02-11,128.13,312.34,312.34,551.07,229.9,373.78,435.9,247.83,130.82,162.09
2011-02-14,127.51,311.08,311.08,562.7,230.06,374.99,436.57,250.39,130.69,160.8
2011-02-15,127.18,311.5,311.5,556.37,229.61,374.78,434.62,247.76,130.44,161.35
2011-02-16,126.75,314.0,314.0,563.38,230.92,376.66,437.94,250.71,130.87,160.8
2011-02-17,127.07,314.4,314.4,568.0,230.68,377.87,438.64,252.85,130.74,161.3
2011-02-18,127.21,315.79,315.79,571.28,231.16,378.82,438.39,250.27,131.29,161.3
2011-02-22,125.12,308.27,308.27,567.51,224.01,373.14,427.06,242.35,129.63,160.76
2011-02-23,123.83,303.71,303.71,578.55,223.09,369.54,421.35,240.73,128.53,160.19
2011-02-24,123.59,305.18,305.18,570.46,222.58,370.91,422.79,239.35,127.86,159.64
2011-02-25,124.83,308.41,308.41,577.37,225.73,373.21,428.4,242.71,130.19,160.58
2011-02-28,126.68,310.37,310.37,580.67,226.78,376.58,429.03,245.23,132.81,162.26
2011-03-01,124.53,304.94,304.94,571.79,221.83,374.02,421.78,239.6,128.64,160.71
2011-03-02,125.05,306.13,306.13,574.65,220.37,375.09,423.83,240.16,127.63,160.96
2011-03-03,125.29,311.23,311.23,583.52,225.1,382.49,430.94,244.87,129.85,162.49
2011-03-04,124.39,309.07,309.07,579.78,222.13,382.27,428.02,243.1,128.26,161.56
2011-03-07,124.3,306.06,306.06,575.54,220.65,379.03,422.02,238.85,127.31,162.14
2011-03-08,126.23,308.1,308.1,571.9,225.57,381.48,424.65,241.23,129.28,163.73
2011-03-09,127.25,308.73,308.73,568.3,225.38,382.04,422.14,237.64,129.71,165.54
2011-03-10,126.45,305.53,305.53,547.64,220.75,375.94,413.54,232.4,127.52,163.49
2011-03-11,125.72,307.12,307.12,556.57,222.56,376.98,416.2,235.57,129.84,163.98
2011-03-14,124.33,303.68,303.68,558.89,220.37,375.12,414.57,235.03,128.88,161.73
2011-03-15,123.05,301.14,301.14,554.36,217.68,370.89,408.12,234.68,127.96,158.72
2011-03-16,121.27,296.08,296.08,544.21,213.56,364.17,397.07,230.09,125.74,156.07
2011-03-17,123.84,297.44,297.44,560.82,216.49,368.55,400.92,234.07,127.09,156.37
2011-03-18,125.01,297.25,297.25,558.63,218.96,371.05,401.4,235.33,127.98,156.93
2011-03-21,124.74,301.55,301.55,574.87,220.34,373.28,409.02,239.41,129.54,158.94
